"","cue","coverage","H","unknown","N"
"7002","multitude",90,3.09515540289264,0,100
"7003","mum",92,2.97676655184311,0,100
"7004","mumble",90,3.49629929765713,0,100
"7005","mummy",85,3.15772704757648,0,100
"7006","mumps",87,2.61296387897023,0,100
"7007","munch",91,2.78773529665107,0,100
"7008","mundane",95,1.79962309508827,0,100
"7009","muppet",49,2.74270212935597,0,100
"7010","murder",91,2.65308005554225,0,100
"7011","murderer",90.8163265306122,3.00604095026679,0,98
"7012","murky",87,2.93157815201489,0,100
"7013","murmur",94.9494949494949,2.63238991739414,0,99
"7014","murmuring",68,3.42863057066298,0,100
"7015","muscle",86,3.79492373974292,0,100
"7016","muscles",86,3.76425108734715,0,100
"7017","muscular",87,3.35579692283212,0,100
"7018","muse",92,3.35841232550035,0,100
"7019","museum",84,3.3271411071376,0,100
"7020","mush",71.875,3.69632640702527,0,96
"7021","mushroom",91,3.55771038225981,0,100
"7022","mushrooms",83.8383838383838,3.69400593978337,0,99
"7023","mushy",89,3.22328471073202,0,100
"7024","music",92,3.7543662052066,0,100
"7025","musical",92,3.68782768779933,0,100
"7026","musical instrument",97,2.84311672744736,0,100
"7027","musician",91,3.69044360093011,0,100
"7028","musk",90,2.77843581531664,0,100
"7029","musky",89,3.31313547356348,0,100
"7030","Muslim",86,2.80785815152971,0,100
"7031","mussel",86,3.07890114301662,0,100
"7032","Mussolini",80,2.48095360273528,0,100
"7033","must",92,3.10200425246412,0,100
"7034","mustache",84,3.37766778150272,0,100
"7035","mustang",83.5051546391753,1.62530571574426,0,97
"7036","mustard",93,2.92456440499345,0,100
"7037","musty",82,3.42800879057579,0,100
"7038","mutant",70,3.57888979326696,0,100
"7039","mute",94.9494949494949,2.61662904506117,0,99
"7040","mutiny",88,2.94481071986482,0,100
"7041","mutter",89,3.1483660344279,0,100
"7042","mutton",94,2.11530518202917,0,100
"7043","mutual",88,3.3197725697204,0,100
"7044","my",91,3.07315549754188,0,100
"7045","myriad",84,2.7324959277716,0,100
"7046","myself",86,2.12480492530333,0,100
"7047","mysterious",90,3.81545263541209,0,100
"7048","mystery",94,3.84854101348598,0,100
"7049","mystic",75.7575757575758,3.8930060410682,0,99
"7050","mystical",82,3.17370621751186,0,100
"7051","myth",93,2.98005605857617,0,100
"7052","mythical",89,3.54276039152219,0,100
"7053","mythology",78.5714285714286,2.56175265002621,0,98
"7054","n",84,3.29053331828788,0,100
"7055","nacho",92,2.07197870988322,0,100
"7056","nada",87.6288659793814,1.55045065532483,0,97
"7057","nag",95.959595959596,3.45440604231211,0,99
"7058","nail",93,2.72498580672283,0,100
"7059","nail polish",90,3.33749524320117,0,100
"7060","nails",92,3.19286869269911,0,100
"7061","naive",92.9292929292929,3.201987398681,0,99
"7062","naked",93,3.1145364004241,0,100
"7063","name",78,3.71354002366666,0,100
"7064","nana",80.4123711340206,2.85273792898316,0,97
"7065","nanny",75.2577319587629,3.30604400903011,0,97
"7066","nap",96,1.66962412114983,0,100
"7067","napkin",91,3.2795551913755,0,100
"7068","nappy",84.8484848484848,2.91334164048003,0,99
"7069","narcissistic",71,3.49146190521991,0,100
"7070","narcotics",91,1.47051880585174,0,100
"7071","narrative",99,1.62777455444315,0,100
"7072","narrow",97.979797979798,3.22063794308107,0,99
"7073","NASA",95,1.29250690134222,0,100
"7074","nasal",85.7142857142857,1.99261268836429,0,98
"7075","nasty",91,3.43293095815923,0,100
"7076","nation",88,2.43208604097943,0,100
"7077","national",90,3.41470805224117,0,100
"7078","nationalism",85,3.35477558585976,0,100
"7079","nationalist",78,3.70746238190769,0,100
"7080","nationality",92,3.42545571359679,0,100
"7081","nations",91,2.40604881041046,0,100
"7082","native",93,2.9923339867422,0,100
"7083","Native American",83,1.96316920559294,0,100
"7084","Native Americans",88,2.56033986212484,0,100
"7085","natives",79,3.54168119822706,0,100
"7086","nativity",90,2.99122963840381,0,100
"7087","natural",89,3.8171271051603,0,100
"7088","naturally",82,3.81364661339673,0,100
"7089","nature",99,3.25891882389787,0,100
"7090","naughty",98,2.43180170227802,0,100
"7091","nausea",91,2.65097453417295,0,100
"7092","nauseous",89.6907216494845,2.14902393330704,0,97
"7093","nautical",93,2.64971582076626,0,100
"7094","naval",93,3.1308953619149,0,100
"7095","navel",98,2.2126718828314,0,100
"7096","navigate",88,3.15466106312481,0,100
"7097","navigation",92,3.18840084421389,0,100
"7098","navigator",86,3.47498279191352,0,100
"7099","navy",91,2.90835523777007,0,100
"7100","Nazi",69,2.69344437840314,0,100
"7101","Neanderthal",78.5714285714286,3.22288119579232,0,98
"7102","near",95,1.45493118428658,0,100
"7103","nearby",92,1.64939669488415,0,100
"7104","nearly",95,1.94132658029022,0,100
"7105","neat",96.9387755102041,1.88922935601047,0,98
"7106","neatness",76,2.76257516424939,0,100
"7107","nebula",85,2.39244275819591,0,100
"7108","nebulous",84,3.50124173872741,0,100
"7109","necessary",85,2.82879697475287,0,100
"7110","necessity",91,2.77256744840864,0,100
"7111","neck",92,3.58783057743186,0,100
"7112","necklace",92,2.96026802022523,0,100
"7113","necktie",67,3.46791580977413,0,100
"7114","need",97,2.51555374301399,0,100
"7115","needed",92,3.00597618034762,0,100
"7116","needing",79.7872340425532,2.87415349525702,0,94
"7117","needle",98,2.45675654527265,0,100
"7118","needles",90,3.41385228869164,0,100
"7119","needless",80.8080808080808,2.71920258127239,0,99
"7120","needy",90,3.27160878398519,0,100
"7121","negate",83,3.55925369835254,0,100
"7122","negation",84,3.35643103590816,0,100
"7123","negative",99,2.8647178429399,0,100
"7124","negatively",79.5918367346939,3.46102846632916,0,98
"7125","neglect",88,3.82334184165574,0,100
"7126","negligent",86,3.69931660508486,0,100
"7127","negotiate",86.8686868686869,3.91513955703626,0,99
"7128","negotiation",87,3.65793530359096,0,100
"7129","neighbor",82,3.10301678562601,0,100
"7130","neighborhood",85,3.62610976195567,0,100
"7131","neither",94,2.05348724394663,0,100
"7132","nemesis",91,1.74233681994173,0,100
"7133","neon",100,2.05582321093599,0,98
"7134","nephew",95,2.37648867091361,0,100
"7135","Neptune",95,2.12939533514216,0,100
"7136","nerd",93,2.39774324293855,0,100
"7137","nerdy",72,2.86459552826305,0,100
"7138","nerve",83,3.66218552997082,0,100
"7139","nerves",80.8080808080808,3.77802377985124,0,99
"7140","nervous",86,3.31398995943062,0,100
"7141","nervousness",81,3.47274726113037,0,100
"7142","nervous system",89,2.95378004423603,0,100
"7143","nest",94,2.07529196108368,0,100
"7144","net",94,2.79744108565227,0,100
"7145","network",83,3.31581001004398,0,100
"7146","networking",81.8181818181818,3.41477815808834,0,99
"7147","neurology",93,1.80355333840903,0,100
"7148","neuron",89.8989898989899,2.61576440985833,0,99
"7149","neurotic",85.8585858585859,3.41396342185673,0,99
"7150","neurotransmitter",82,2.46193646927093,0,100
"7151","neuter",81,3.02848321814234,0,100
"7152","neutral",84,3.86877872454614,0,100
"7153","neutron",89,2.64889903434333,0,100
"7154","never",90.9090909090909,2.63335827811876,0,99
"7155","nevertheless",75,3.58844153488163,0,100
"7156","new",93,3.02258157108388,0,100
"7157","newbie",79,3.53558453676829,0,100
"7158","newborn",97,0.70754810620644,0,100
"7159","New England",66.3265306122449,3.71100162811952,0,98
"7160","New Orleans",80.8080808080808,3.03926932737075,0,99
"7161","news",97,2.74861186605762,0,100
"7162","newsletter",87,3.51657162274711,0,100
"7163","newspaper",89,3.38499709235007,0,100
"7164","newspapers",81.8181818181818,3.55086679478082,0,99
"7165","newsstand",94,2.53603429898127,0,100
"7166","newt",67,3.0494602309352,0,100
"7167","Newton",90.9090909090909,2.89174452804254,0,99
"7168","New Year",91,3.22501537082601,0,100
"7169","New York",81,2.56631359949239,0,100
"7170","New Zealand",81,2.98659866356652,0,100
"7171","next",89,3.82604760770123,0,100
"7172","next to",84,2.7439353843509,0,100
"7173","nibble",91.9191919191919,2.66707634271177,0,99
"7174","nice",95,3.32790194428131,0,100
"7175","niceness",91,3.17638196201767,0,100
"7176","nick",79,3.18823897164884,0,100
"7177","nickel",88,2.42542318259563,0,100
"7178","nickname",59.7938144329897,3.81743576124543,0,97
"7179","nicotine",96,2.59344998212438,0,100
"7180","niece",93,2.35421411399023,0,100
"7181","night",95,2.62019904390575,0,100
"7182","nightclub",93.8144329896907,2.84223267604754,0,97
"7183","nightgown",88,3.23258722365455,0,100
"7184","nightie",65,3.38898723024516,0,100
"7185","nightlife",83,2.82895153360361,0,100
"7186","nightmare",85.5670103092783,3.07090336226918,0,97
"7187","nights",89,2.69539438507343,0,100
"7188","nighttime",98,2.36233231107672,0,100
"7189","nil",91,2.02460677690292,0,100
"7190","Nile",94,1.19550337033075,0,100
"7191","nimble",85.4166666666667,2.31299115390792,0,96
"7192","nine",87,2.74751704652721,0,100
"7193","ninja",93,3.09374410146241,0,100
"7194","Nintendo",73.469387755102,2.39146735012828,0,98
"7195","nip",87,2.69122787513852,0,100
"7196","nipple",90,2.44807060074685,0,100
"7197","nirvana",86,3.04168087016396,0,100
"7198","nitrogen",96.969696969697,2.27423449918013,0,99
"7199","no",96,2.35428644973787,0,100
"7200","nobility",91,3.34336744984125,0,100
"7201","noble",89.7959183673469,3.74295303383197,0,98
"7202","nobody",86,3.33881657986582,0,100
"7203","nocturnal",90,2.09139379822744,0,100
"7204","nod",89,2.70554846712508,0,100
"7205","node",72,3.6982518389994,0,100
"7206","Noel",92,1.65202059247526,0,100
"7207","nog",84.6938775510204,1.64232024014174,0,98
"7208","noir",89,2.01409221127416,0,100
"7209","noise",89.8989898989899,2.91180573011698,1,100
"7210","noisy",93.9393939393939,1.7600077687497,0,99
"7211","nomad",87.2340425531915,3.25768132800107,0,94
"7212","nominate",90,3.30831589280076,0,100
"7213","no money",92,1.67272989153662,0,100
"7214","non",67,3.12522831095058,0,100
"7215","nonchalant",79,3.50835897013158,0,100
"7216","none",91,2.7654949935897,0,100
"7217","nonetheless",79,3.35547840377838,0,100
"7218","nonsense",82,3.56463635314547,0,100
"7219","noob",63,2.93804589167247,0,100
"7220","noodle",91,3.1098263791078,0,100
"7221","noodles",88,3.11358078244116,0,100
"7222","nook",91.8367346938776,1.87082191243591,0,98
"7223","noon",89,2.95842184171073,0,100
"7224","no one",93.9393939393939,2.90194959340461,0,99
"7225","noose",94,2.78290156258562,0,100
"7226","nope",70,2.40281569342266,0,100
"7227","nor",90,2.31006692946362,0,100
"7228","Nordic",60,3.4820687937527,0,100
"7229","norm",87,3.48161533796697,0,100
"7230","normal",94,3.3921247935417,0,100
"7231","normally",88,2.70666311386717,0,100
"7232","north",98,1.9487756974166,0,100
"7233","northern",95,2.73445901568412,0,100
"7234","North Pole",86,2.55257690361553,0,100
"7235","Norway",62,3.0916408203163,0,100
"7236","nose",95,3.13015555630251,0,100
"7237","nostalgia",80,3.31082827578707,0,100
"7238","nostril",95,1.03193787077426,0,100
"7239","nosy",77,3.29610488133238,0,100
"7240","not",89,3.3746753595547,0,100
"7241","notable",74.4897959183673,3.42276455264828,0,98
"7242","not allowed",69,2.8051998838704,0,100
"7243","notation",84,3.76167533071551,0,100
"7244","note",94,3.06848407713918,0,100
"7245","notebook",93,3.29374171479933,0,100
"7246","not enough",89,3.40709914644918,0,100
"7247","notepad",87,3.42349005923957,0,100
"7248","notes",83,3.37681892032361,0,100
"7249","not good",93,0.937532481516915,0,100
"7250","nothing",92,3.23479150347571,0,100
"7251","nothingness",93,2.71356759182784,0,100
"7252","notice",91,3.45659521679006,0,100
"7253","noticeable",80.6122448979592,3.35706304988903,0,98
"7254","notification",92,3.42856365396532,0,100
"7255","notify",95,2.8880316312174,0,100
"7256","notion",95,1.96824898910187,0,100
"7257","not me",83,2.799554951103,0,100
"7258","not nice",96,2.25808331379354,0,100
"7259","not often",95,2.45201215504756,0,100
"7260","notorious",83,2.90235246020215,0,100
"7261","not real",92,2.4860789597917,0,100
"7262","not sharp",99,1.39063984356995,0,100
"7263","not smart",93,2.12799497060006,0,100
"7264","not sure",87,2.67717988974323,0,100
"7265","not yet",95,2.75032973301366,0,100
"7266","noun",96,2.22963558895272,0,100
"7267","nourish",94,2.27608479092662,0,100
"7268","nourishment",94,1.52371794839986,0,100
"7269","novel",99,1.78716430043025,0,100
"7270","novelty",92,2.57085992183777,0,100
"7271","November",96,2.68794958965454,0,100
"7272","novice",94,2.41006840019411,0,100
"7273","now",86,3.03903582317072,0,100
"7274","nowadays",88,2.40236569005314,0,100
"7275","nowhere",85,3.54006630328946,0,100
"7276","noxious",93,2.95920710099995,0,100
"7277","nuance",82,3.47963279458775,0,100
"7278","nuclear",90,2.89526462184829,0,100
"7279","nucleus",93,2.22328421155073,0,100
"7280","nude",92,2.31572467627912,0,100
"7281","nudge",89.6907216494845,2.87995046309777,0,97
"7282","nudity",87,2.86948058945356,0,100
"7283","nuisance",91,3.28823706845248,0,100
"7284","nuke",88,2.89869022609521,0,100
"7285","null",94,2.00231084322007,0,100
"7286","numb",80,3.55080343107396,0,100
"7287","number",86,3.31347679539353,0,100
"7288","numbers",85,3.27835459247774,0,100
"7289","numeral",92,1.87474200265861,0,100
"7290","numerous",96,1.80630432329315,0,100
"7291","nun",90,3.22420473638611,0,100
"7292","nunnery",75,3.44315463284035,0,100
"7293","nuns",82,3.33871504913834,0,100
"7294","nurse",90,3.10159151739889,0,100
"7295","nursery",88,2.92561445636155,0,100
"7296","nursing",91,3.72100680646515,0,100
"7297","nurture",95.959595959596,2.27244693272908,0,99
"7298","nut",96.9072164948454,3.46383106135808,0,97
"7299","nutcracker",99,2.4429184333889,0,100
"7300","nutmeg",92,2.45326827062369,0,100
"7301","nutrition",96.969696969697,1.98943221702262,0,99
"7302","nutritious",93,2.55801279507003,0,100
"7303","nuts",87,3.23703552038754,0,100
"7304","nutty",90,3.20983013908928,0,100
"7305","nylon",86,3.05221544956407,0,100
"7306","nylons",90,2.69007231518573,0,100
"7307","nymph",81,3.52444180929096,0,100
"7308","o",76,3.32752230756364,0,100
"7309","oaf",73.1958762886598,3.20565770113099,0,97
"7310","oak",98,1.16480127660413,0,100
"7311","oar",86.8686868686869,2.22592588218933,0,99
"7312","oasis",95.8762886597938,2.67021392440544,0,97
"7313","oat",97,2.6735811254549,0,100
"7314","oath",89.8989898989899,3.06517765378604,0,99
"7315","oatmeal",92,2.86597726303527,0,100
"7316","oats",91.8367346938776,3.29505224285681,0,98
"7317","Obama",80,1.68348706476103,0,100
"7318","obedience",90,3.54440724589652,0,100
"7319","obedient",73,3.4123530456153,0,100
"7320","obese",98.989898989899,1.06454056720906,0,99
"7321","obesity",97,1.53004173447434,0,100
"7322","obey",94.9494949494949,3.59998531426224,0,99
"7323","object",92,2.80974889331073,0,100
"7324","objection",85,3.30423399072235,0,100
"7325","objective",90,2.84303612768829,0,100
"7326","objector",65.979381443299,3.29679705667917,0,97
"7327","objects",86,2.56856123396754,0,100
"7328","obligation",92,3.27185908726189,0,100
"7329","obligatory",90,2.99778788609393,0,100
"7330","obliged",83,3.77739179472825,0,100
"7331","obliterate",95,2.70344418378459,0,100
"7332","oblivion",84,3.75916763502316,0,100
"7333","oblivious",85,3.38451502443722,0,100
"7334","obnoxious",94.8979591836735,3.30479081542487,0,98
"7335","oboe",87.5,2.65375345744365,0,96
"7336","obscene",91,3.61520418674605,0,100
"7337","obscure",90,3.40050602702311,0,100
"7338","observant",84.8484848484848,3.52644764240144,0,99
"7339","observation",91,3.31866137983333,0,100
"7340","observe",96,2.07952268365297,0,100
"7341","obsessed",78,4.09127803701575,0,100
"7342","obsession",87,3.8912721303309,0,100
"7343","obsessive",93,1.84984238809542,0,100
"7344","obsolete",88,2.81621644879406,0,100
"7345","obstacle",91,3.1889407684495,0,100
"7346","obstinate",80.2083333333333,2.07311474455305,0,96
"7347","obstruct",93.9393939393939,2.29571332658855,0,99
"7348","obstruction",80,3.13129401833236,0,100
"7349","obtain",94.8979591836735,1.88294484413531,0,98
"7350","obtuse",84.8484848484848,3.30390935138466,0,99
"7351","obvious",83,3.37420013319054,0,100
"7352","obviously",88.5416666666667,3.21270859385717,0,96
"7353","occasion",98,2.59382532430131,0,100
"7354","occasional",90.8163265306122,2.36841403439636,0,98
"7355","occasionally",90.7216494845361,1.68629668104256,0,97
"7356","occult",83.5051546391753,3.52592815884421,0,97
"7357","occupation",97,1.38163955017748,0,100
"7358","occupied",92,3.03509513785901,0,100
"7359","occupy",79.5918367346939,3.1913680643327,0,98
"7360","occur",87.8787878787879,1.73705140997358,0,99
"7361","occurrence",90,2.78026962374534,0,100
"7362","OCD",75,3.54529878472711,0,100
"7363","ocean",94,2.34402923017034,0,100
"7364","October",89,2.42822963008532,0,100
"7365","octopus",82.8282828282828,2.98114175769982,0,99
"7366","odd",97,2.66439003273648,0,100
"7367","oddity",86.734693877551,2.61385396419046,0,98
"7368","odds",73,2.72698904980806,0,100
"7369","odometer",87,2.51058926152671,0,100
"7370","odor",95,1.3405198319133,0,100
"7371","odorous",96,1.95401584696278,0,100
"7372","of",85,3.62392450183431,0,100
"7373","of course",88.7755102040816,2.95340349854416,0,98
"7374","off",97,2.00912698573753,0,100
"7375","offend",94.9494949494949,3.54280739822129,0,99
"7376","offended",77.7777777777778,3.56451770691999,0,99
"7377","offense",95,3.13656942854476,0,100
"7378","offensive",91,3.46422778867085,0,100
"7379","offer",96,3.29941692567083,0,100
"7380","offering",96,2.76516285525821,0,100
"7381","office",96,3.00057959643712,0,100
"7382","officer",93,2.15563576891431,0,100
"7383","official",86,3.76204289100874,0,100
"7384","offline",72.6315789473684,3.41459713812028,0,95
"7385","offspring",95,2.72420969308619,0,100
"7386","of interest",91,3.28460862215982,0,100
"7387","often",88,3.29224601477531,0,100
"7388","ogre",84.6938775510204,2.76813715023935,0,98
"7389","oh",81,3.02135008733394,0,100
"7390","ohm",77,3.09334192713936,0,100
"7391","oil",89.7959183673469,3.45943307853919,0,98
"7392","oily",95.959595959596,3.01615232529504,0,99
"7393","oink",93,1.00250827297059,0,100
"7394","ointment",84.8484848484848,3.37522515816863,0,99
"7395","OK",83,3.06417542019035,0,100
"7396","okay",74,2.9840922216612,0,100
"7397","old",98,2.77495150384898,0,100
"7398","old age",84,3.89536232575722,0,100
"7399","older",93,3.27325212045394,0,100
"7400","old fashioned",83.6734693877551,3.83701494733788,0,98
"7401","Old lady",83,3.74064387423745,0,100
"7402","old man",85.8585858585859,3.58681287031585,0,99
"7403","old people",81,3.67556877933311,0,100
"7404","old person",92,3.48414543782396,0,100
"7405","oligarchy",71.1340206185567,3.42548898345778,0,97
"7406","olive",95,2.12719827740469,0,100
"7407","olive oil",86,3.20038064449554,0,100
"7408","Olympic",84.5360824742268,3.10418465098594,0,97
"7409","Olympics",88.659793814433,2.83956265784781,0,97
"7410","Omega",86,2.64100952529232,0,100
"7411","omelet",97.979797979798,1.43496764509239,0,99
"7412","omen",79,3.44399007761069,0,100
"7413","ominous",71,3.17706958421795,0,100
"7414","omit",89,3.24800131431107,0,100
"7415","omnipotent",60.2040816326531,2.89513082048987,0,98
"7416","on",89.8989898989899,2.83316504768366,0,99
"7417","once",81,2.69291174269765,0,100
"7418","one",92,2.65098014629934,0,100
"7419","oneself",96,2.37410747201571,0,100
"7420","ongoing",89,3.44678666942878,0,100
"7421","onion",85,3.427026535518,0,100
"7422","onions",81,3.38934533155182,0,100
"7423","online",98,2.38590893251863,0,100
"7424","only",92,2.79997276926753,0,100
"7425","onset",86.8686868686869,2.7928238696224,0,99
"7426","on time",97,2.38276198002528,0,100
"7427","onto",77,3.56507474665361,0,100
"7428","on top",95.8333333333333,2.88977360763569,0,96
"7429","onward",86,2.67048581512455,0,100
"7430","oodles",78.3505154639175,1.92268127272362,0,97
"7431","oops",88,2.6945635087882,0,100
"7432","ooze",88.8888888888889,3.14245994609516,0,99
"7433","opal",89,2.82341120012409,0,100
"7434","opaque",86.734693877551,3.414652383979,0,98
"7435","open",93,2.39084637463672,0,100
"7436","opener",97,2.47444925655374,0,100
"7437","opening",89,3.163669908229,0,100
"7438","opera",88,3.14402288113178,0,100
"7439","operate",96,3.28538896000429,0,100
"7440","operating system",80,2.4688340294216,0,100
"7441","operation",89,3.36936982607595,0,100
"7442","operator",92.9292929292929,2.80524802673919,0,99
"7443","opinion",91,3.92096367191051,0,100
"7444","opinionated",81.4432989690722,3.99564322973907,0,97
"7445","opium",86,2.46697093798975,0,100
"7446","opossum",80.8080808080808,2.95033771752699,0,99
"7447","opponent",97,2.95361332657156,0,100
"7448","opportunity",82,2.96370932834756,0,100
"7449","oppose",94,3.22380521665615,0,100
"7450","opposed",97,1.9379777669798,0,100
"7451","opposing",88,2.97733001904385,0,100
"7452","opposite",86,3.44618153537746,0,100
"7453","opposition",88.8888888888889,3.66702209206963,0,99
"7454","oppress",84,4.12676312106795,0,100
"7455","oppression",75.7575757575758,4.16445998022423,0,99
"7456","oppressive",78,3.88999983490573,0,100
"7457","opt",94.9494949494949,2.06495021056739,0,99
"7458","optic",97,2.00127000173314,0,100
"7459","optical",91,2.22926581797043,0,100
"7460","optics",90,2.62094071930239,0,100
"7461","optimism",80,3.30042765941499,0,100
"7462","optimist",88.659793814433,2.76385434269337,0,97
"7463","optimistic",96,2.60312607580739,0,100
"7464","option",93,2.43438742199851,0,100
"7465","optional",86,3.34153679599969,0,100
"7466","options",87.8787878787879,2.38563803254206,0,99
"7467","opulent",86,2.67370474520712,0,100
"7468","or",95,2.80456721452902,0,100
"7469","oral",94,2.14358456309818,0,100
"7470","orange",91,2.80319619011357,0,100
"7471","orange juice",86,3.48475514148671,0,100
"7472","oranges",95,2.4844930678922,0,100
"7473","orate",75.7575757575758,2.6257411245398,0,99
"7474","orb",96,2.90544774141861,0,100
"7475","orbit",95.8333333333333,2.76938721083968,0,96
"7476","orchard",92,2.51094621859174,0,100
"7477","orchestra",93,2.5951065339284,0,100
"7478","orchid",97,1.13907149939587,0,100
"7479","order",91,4.06033321971077,0,100
"7480","ordered",68.75,3.81243537569666,0,96
"7481","orderly",85.8585858585859,3.22054504407679,0,99
"7482","ordinary",96,2.57041886286564,0,100
"7483","ore",93,2.37556116449059,0,100
"7484","oregano",96.9387755102041,2.65119081847497,0,98
"7485","Oregon",86,2.63207747636224,0,100
"7486","organ",98,2.67395774836927,0,100
"7487","organic",97,3.07452824910996,0,100
"7488","organism",98,3.26428879868366,0,100
"7489","organization",91.9191919191919,3.49611243774611,0,99
"7490","organize",92,3.76030992103447,0,100
"7491","organized",75,3.66888495181697,0,100
"7492","organizer",93,3.81943069688274,0,100
"7493","organs",85,3.02278339234458,0,100
"7494","orgasm",94,2.43494195916654,0,100
"7495","Orient",96,3.14424514148901,0,100
"7496","oriental",93,2.93445914473224,0,100
"7497","orientation",93,3.24054563507913,0,100
"7498","origami",96,1.763096095987,0,100
"7499","origin",88,3.27094922100454,0,100
"7500","original",94,2.95517680660573,0,100
"7501","originate",75,2.93593925856339,0,100
"7502","ornament",90.8163265306122,2.68086885597675,0,98
"7503","ornate",88,3.32018567622625,0,100
"7504","orphan",71.7171717171717,2.86939518916221,0,99
"7505","orphanage",74.7474747474748,2.71903475963778,0,99
"7506","orthodontist",94.9494949494949,1.70535416179837,0,99
"7507","orthodox",92,3.33696305946428,0,100
"7508","oscillate",77.319587628866,3.59738663106688,0,97
"7509","osmosis",87,3.27091656929477,0,100
"7510","ostentatious",68.3673469387755,3.53388802139766,0,98
"7511","ostracize",82,3.67941683138992,0,100
"7512","ostrich",95,2.55617794580638,0,100
"7513","other",81,3.71400177280032,0,100
"7514","others",86,3.31709290869734,0,100
"7515","otherwise",81,3.27841180360857,0,100
"7516","otter",92.6315789473684,3.18154928078389,0,95
"7517","ottoman",79,2.82129516658067,0,100
"7518","ouch",90,1.84906476652709,0,100
"7519","ought",96,1.23076163186294,0,100
"7520","ounce",94,2.6242134660668,0,100
"7521","our",87,3.35656218956364,0,100
"7522","ours",88,2.91281742307745,0,100
"7523","out",88,3.20192857268571,0,100
"7524","outback",89,2.23254922531528,0,100
"7525","outcast",74,3.94643386440832,0,100
"7526","outcome",90,3.25231359089215,0,100
"7527","outdated",80,2.28650294233209,0,100
"7528","outdo",76.530612244898,3.53110389313427,0,98
"7529","outdoor",90,3.79935301677611,0,100
"7530","outdoors",98,3.47551497565041,0,100
"7531","outer",95,2.1895843448352,0,100
"7532","outer space",86.5979381443299,3.68623618911663,0,97
"7533","outfit",94,2.77405314935211,0,100
"7534","outfox",76.8421052631579,3.11511829073429,0,95
"7535","outgoing",94.8979591836735,3.32849543357609,0,98
"7536","outlandish",85.2631578947368,3.53649861991706,0,95
"7537","outlaw",85.7142857142857,3.30325264463821,0,98
"7538","outlet",96,3.32482362684078,0,100
"7539","outline",88,3.93033424577234,0,100
"7540","outlook",88,3.43484530715841,0,100
"7541","output",93,2.85600644449726,0,100
"7542","outrage",95,2.94310185767593,0,100
"7543","outrageous",91,3.6483560561478,0,100
"7544","outside",96,3.09760118201571,0,100
"7545","outsider",89,3.40895392063775,0,100
"7546","outsmart",85.8585858585859,3.55630662010259,0,99
"7547","outspoken",93,3.05781118631251,0,100
"7548","outstanding",93,3.5093446096542,0,100
"7549","outward",92,3.18638712995651,0,100
"7550","outwit",78,2.81893081865076,0,100
"7551","oval",83.6734693877551,2.72295786976812,0,98
"7552","ovary",76,3.09188897442389,0,100
"7553","ovation",88.5416666666667,2.28131339568691,0,96
"7554","oven",89,3.03801301300212,0,100
"7555","over",92,2.57256760480974,0,100
"7556","overalls",77.7777777777778,3.57495705385074,0,99
"7557","overbearing",80,3.53895289457619,0,100
"7558","overcast",97,2.19231626604939,0,100
"7559","overcome",86,3.97853998742442,0,100
"7560","overdone",74,3.56766218109801,0,100
"7561","overdose",96,2.16427214009926,0,100
"7562","overdue",95,2.67407429902526,0,100
"7563","overflow",88.7755102040816,3.12977311562479,0,98
"7564","overhead",90,3.11774013478834,0,100
"7565","overload",89,3.82099417691691,0,100
"7566","overlook",86.8686868686869,3.62138703583303,0,99
"7567","overpower",90,3.61016520605011,0,100
"7568","overpowering",88,3.29690584551365,0,100
"7569","overrated",60,4.11831170954772,0,100
"7570","overseas",91.9191919191919,3.08058019644632,0,99
"7571","oversee",84,3.45323064205867,0,100
"7572","overtake",89.7959183673469,3.23350623372188,0,98
"7573","overthrow",80,3.68981487756755,0,100
"7574","overview",84,3.36214346815913,0,100
"7575","overweight",98,1.62182298345399,0,100
"7576","overwhelm",85,3.9099950039847,0,100
"7577","overwhelmed",67,3.78147031234182,0,100
"7578","overwhelming",78,4.05038142087257,0,100
"7579","overworked",76,2.56851536552899,0,100
"7580","ow",88.8888888888889,2.16837947785694,0,99
"7581","owe",94,2.28602042463057,0,100
"7582","owl",93,2.2696993880805,0,100
"7583","own",96,2.76247413386026,0,100
"7584","owner",89.6907216494845,3.42185418971906,0,97
"7585","ownership",93,3.35942798656266,0,100
"7586","ox",96,2.951869098193,0,100
"7587","oxen",81.6326530612245,3.2609612371314,0,98
"7588","oxide",88,2.72819794644115,0,100
"7589","oxygen",92,2.44193036630346,0,100
"7590","oyster",98,3.22060390546732,0,100
"7591","oz",90.8163265306122,2.01053959034802,0,98
"7592","ozone",89,2.40578294202239,0,100
"7593","p",81,2.95971707335295,0,100
"7594","pace",91,2.95568856983676,0,100
"7595","pacific",93,1.49840040437622,0,100
"7596","pack",94,3.19074639185319,0,100
"7597","package",89,3.05147026438469,0,100
"7598","packaging",92.8571428571429,3.15531203300932,0,98
"7599","packet",95,3.65578113959385,0,100
"7600","pact",93,2.90514362240347,0,100
"7601","pad",88.8888888888889,3.64500068692384,0,99
"7602","padded",83.8383838383838,3.30835080256376,0,99
"7603","padding",83,3.64847553199052,0,100
"7604","paddle",93,2.30528593907651,0,100
"7605","paddock",79,2.55537611287149,0,100
"7606","paddy",85,2.7733363028355,0,100
"7607","paella",80,2.56191899879098,0,100
